,loss,categorical_accuracy,val_loss,val_categorical_accuracy,times
0,5.331207752227783,0.004377777688205242,5.298318862915039,0.004999999888241291,55.43704915046692
1,5.298401832580566,0.004422222264111042,5.298316955566406,0.004999999888241291,54.21092391014099
2,5.298398017883301,0.004433333408087492,5.298316478729248,0.004999999888241291,54.222612142562866
3,5.2985639572143555,0.004600000102072954,5.298332214355469,0.004999999888241291,54.207013845443726
4,5.2985029220581055,0.004611111246049404,5.2983198165893555,0.004999999888241291,54.285624504089355
5,total for epochs,0.0,0.0,0.0,272.36322355270386
6,time_elapsed,0.0,0.0,0.0,3.122053623199463
7,time_elapsed/image,0.0,0.0,0.0,0.3122053623199463
8,test accuracy,0.0,0.0,0.0,0.004999999888241291
